ID,usd_goal_real,diff_days,deadline_year,deadline_month,deadline_day,deadline_weekday,launched_year,launched_month,launched_day,launched_weekday,launched_hour,country_recoded,main_category_recoded,subcategory_recoded,name_length,recoded_target
855802295,100000.0,34,2015,12,23,2,2015,11,19,3,8,22,10,23,50.0,1
176733518,12000.0,30,2015,11,2,0,2015,10,3,5,2,22,7,130,60.0,1
1611301098,300.0,8,2014,4,19,5,2014,4,11,4,22,22,6,55,40.0,1
1578814642,4250.0,26,2013,8,31,5,2013,8,5,0,23,22,6,129,54.0,0
1369680433,5500.0,30,2012,4,4,2,2012,3,5,0,19,22,10,23,32.0,1
133042517,2100.0,21,2017,8,19,5,2017,7,29,5,13,22,8,136,59.0,0
1699302062,10000.0,30,2015,2,1,6,2015,1,2,4,16,22,0,10,18.0,0
1254170711,6000.0,30,2013,4,4,3,2013,3,5,1,2,22,7,58,25.0,1
1293331451,6000.0,11,2017,5,1,0,2017,4,20,3,4,22,10,90,27.0,0
250663180,2300.0,30,2012,8,23,3,2012,7,24,1,1,22,6,39,22.0,0
458023169,800.0,30,2015,9,30,2,2015,8,31,0,16,22,13,8,45.0,0
1488941893,150000.0,45,2014,3,3,0,2014,1,17,4,18,22,7,58,47.0,0
1548368186,15000.0,30,2012,12,31,0,2012,12,1,5,22,22,5,52,49.0,0
596188039,5790.19,30,2016,6,25,5,2016,5,26,3,21,7,8,136,53.0,0
1929086530,10000.0,35,2016,1,7,3,2015,12,3,3,14,22,14,134,26.0,1
1485201427,7319.54,30,2015,11,11,2,2015,10,12,0,20,7,13,138,60.0,0
1987047148,1000.0,36,2011,10,17,0,2011,9,11,6,21,22,0,10,42.0,0
217513535,5000.0,21,2013,6,7,4,2013,5,17,4,19,22,6,55,12.0,1
460228907,100000.0,36,2017,7,31,0,2017,6,25,6,0,22,13,124,53.0,0
1346991256,15000.0,60,2011,9,5,0,2011,7,7,3,15,22,12,100,44.0,1
1199582965,15000.0,31,2015,4,10,4,2015,3,10,1,23,22,10,72,36.0,0
1944162369,30000.0,30,2015,5,7,3,2015,4,7,1,4,22,13,8,15.0,0
2122435008,19102.12,30,2015,7,12,6,2015,6,12,4,11,9,10,90,38.0,0
822876802,3000.0,21,2017,10,23,0,2017,10,2,0,1,22,8,136,16.0,1
290609767,2396.82,45,2013,10,5,5,2013,8,21,2,12,9,0,70,49.0,0
1211035843,10000.0,34,2012,9,11,1,2012,8,8,2,1,22,6,129,32.0,1
1228913114,7711.29,30,2016,3,16,2,2016,2,15,0,8,3,4,113,57.0,0
768359416,442.97,18,2016,2,29,0,2016,2,11,3,8,1,10,90,60.0,1
1014504468,29706.21,30,2015,3,14,5,2015,2,12,3,16,9,10,90,24.0,1
1459737082,61473.93,50,2017,6,14,2,2017,4,25,1,4,19,10,90,58.0,0
537571970,10000.0,60,2016,10,15,5,2016,8,16,1,22,22,13,8,47.0,0
2077046026,1000.0,21,2014,10,5,6,2014,9,14,6,2,22,12,19,33.0,0
1923208345,2000.0,45,2013,1,11,4,2012,11,27,1,19,22,6,93,59.0,0
2100933418,2000.0,30,2016,11,20,6,2016,10,21,4,2,22,3,134,14.0,0
824671541,5000.0,60,2015,8,14,4,2015,6,15,0,21,22,12,115,33.0,1
1949664586,15486.59,29,2015,6,7,6,2015,5,9,5,8,9,8,136,12.0,1
824360225,15000.0,30,2016,2,3,2,2016,1,4,0,18,22,10,156,38.0,1
2020527940,250.0,15,2011,1,21,4,2011,1,6,3,23,22,0,10,23.0,0
1891807408,500.0,30,2014,11,22,5,2014,10,23,3,20,22,0,18,21.0,0
1269823780,9999.0,57,2016,8,6,5,2016,6,10,4,18,22,12,95,27.0,0
1161007797,1000.0,46,2010,7,7,2,2010,5,22,5,2,22,3,36,22.0,1
1003570206,1509.6,33,2016,12,7,2,2016,11,4,4,0,9,1,25,58.0,1
560820130,5000.0,18,2016,3,8,1,2016,2,19,4,16,22,12,115,36.0,1
329107611,1500.0,27,2014,8,14,3,2014,7,18,4,0,22,11,104,23.0,0
1886682750,7500.0,30,2017,8,17,3,2017,7,18,1,3,22,6,40,37.0,0
1081906051,6000.0,60,2011,8,23,1,2011,6,24,4,5,22,6,93,25.0,0
1051091259,5000.0,46,2010,8,2,0,2010,6,17,3,3,22,6,129,20.0,1
1902774529,2000.0,30,2016,1,9,5,2015,12,10,3,14,22,0,10,20.0,0
548016921,10000.0,30,2014,7,10,3,2014,6,10,1,18,22,5,121,56.0,1
103633460,240000.0,42,2014,9,8,0,2014,7,28,0,0,22,13,151,52.0,0
1501332037,1000.0,28,2017,8,13,6,2017,7,16,6,4,22,3,99,58.0,1
2143669533,25000.0,35,2011,10,25,1,2011,9,20,1,17,22,6,39,36.0,0
1649869480,10000.0,30,2015,12,4,4,2015,11,4,2,22,22,10,90,22.0,0
297391774,1777.0,30,2016,3,25,4,2016,2,24,2,22,22,6,139,19.0,0
705225007,15000.0,35,2017,10,17,1,2017,9,12,1,4,22,4,113,51.0,1
709597644,588.44,30,2016,7,15,4,2016,6,15,2,20,20,10,125,26.0,1
514203622,3000.0,30,2016,9,10,5,2016,8,11,3,19,22,12,157,18.0,0
1343269310,10000.0,44,2012,7,5,3,2012,5,22,1,8,22,6,39,40.0,1
1080215605,2800.0,31,2011,2,8,1,2011,1,8,5,18,22,10,30,50.0,0
46448617,50.0,30,2012,11,28,2,2012,10,29,0,18,22,0,10,26.0,1
793859324,176228.02,60,2016,3,23,2,2016,1,23,5,2,18,13,67,54.0,0
120990072,9200.0,60,2012,6,16,5,2012,4,17,1,4,22,6,39,25.0,0
153253545,5000.0,45,2015,9,6,6,2015,7,23,3,14,22,7,123,59.0,0
1007002522,4500.0,30,2016,5,26,3,2016,4,26,1,16,22,1,25,32.0,1
2000422609,15000.0,60,2017,1,12,3,2016,11,13,6,7,22,9,111,59.0,0
1736492964,200000.0,45,2015,1,31,5,2014,12,17,2,10,22,6,69,5.0,0
631619268,5000.0,30,2013,6,28,4,2013,5,29,2,3,22,14,141,24.0,1
558613943,1290.39,30,2015,6,6,5,2015,5,7,3,18,18,6,129,6.0,0
13254780,60000.0,30,2016,1,10,6,2015,12,11,4,4,22,6,39,24.0,0
129488759,23209.93,46,2017,10,23,0,2017,9,7,3,16,8,4,113,46.0,1
1610104644,1375.0,31,2012,10,8,0,2012,9,7,4,19,22,0,98,40.0,0
1162146018,1000.0,45,2012,4,7,5,2012,2,22,2,4,22,12,54,23.0,0
1513943983,10000.0,31,2016,10,15,5,2016,9,14,2,15,22,4,113,57.0,1
953131113,25000.0,45,2012,4,29,6,2012,3,15,3,14,22,4,37,48.0,1
1038445798,15000.0,30,2015,11,4,2,2015,10,5,0,14,22,12,115,31.0,0
864916987,1900.0,15,2013,6,1,5,2013,5,17,4,21,22,10,72,48.0,1
857175596,2000.0,36,2012,8,1,2,2012,6,26,1,2,22,10,68,36.0,0
1808619538,3594.95,30,2014,9,17,2,2014,8,18,0,17,9,5,60,46.0,1
1235299830,5000.0,58,2014,6,21,5,2014,4,24,3,3,22,1,66,21.0,0
326830877,2000.0,30,2015,1,3,5,2014,12,4,3,20,22,13,151,18.0,0
105327056,3268.94,35,2013,11,28,3,2013,10,24,3,14,9,5,52,30.0,0
1412491681,1500.0,30,2014,4,16,2,2014,3,17,0,14,22,5,52,42.0,1
572425597,10000.0,60,2016,12,1,3,2016,10,2,6,1,22,0,10,26.0,0
1590521561,3331.73,30,2017,11,20,0,2017,10,21,5,13,9,14,107,8.0,0
769573687,8000.0,52,2017,1,1,6,2016,11,10,3,5,22,6,39,32.0,1
904459967,4000.0,26,2017,10,4,2,2017,9,8,4,21,22,8,136,56.0,1
530653591,3000.0,27,2014,8,25,0,2014,7,29,1,22,22,8,136,43.0,0
145760123,20000.0,37,2013,5,5,6,2013,3,29,4,1,22,10,125,47.0,1
153603752,31529.0,40,2015,3,22,6,2015,2,10,1,9,22,1,66,3.0,1
1279494949,35000.0,32,2015,6,8,0,2015,5,7,3,22,22,7,13,25.0,1
359546113,1511.94,60,2015,4,22,2,2015,2,21,5,18,9,2,32,17.0,0
782735801,50000.0,90,2011,3,1,1,2010,12,1,2,1,22,6,55,53.0,0
438857281,18500.0,60,2015,1,17,5,2014,11,18,1,3,22,10,90,18.0,0
1116867886,5000.0,29,2017,4,14,4,2017,3,16,3,1,22,7,123,37.0,0
729129155,2000.0,32,2012,7,7,5,2012,6,5,1,1,22,10,72,43.0,1
1419682061,2000.0,21,2012,3,1,3,2012,2,9,3,4,22,12,54,25.0,1
543212930,20.0,60,2014,9,7,6,2014,7,9,2,23,22,0,10,24.0,1
1054907855,600.0,30,2011,6,6,0,2011,5,7,5,20,22,14,141,59.0,1
2105302220,5000.0,30,2012,8,17,4,2012,7,18,2,4,22,8,148,42.0,0
1116202635,2500.0,30,2014,8,17,6,2014,7,18,4,19,22,6,153,23.0,0
731798024,22222.22,22,2012,2,17,4,2012,1,26,3,10,22,6,39,33.0,0
794288137,20000.0,60,2016,2,14,6,2015,12,16,2,1,22,13,8,59.0,0
2036417833,300.0,17,2012,10,27,5,2012,10,10,2,11,22,2,32,42.0,1
66763005,2500.0,30,2011,7,14,3,2011,6,14,1,21,22,10,72,31.0,1
1348015615,5430.0,30,2016,3,31,3,2016,3,1,1,22,22,0,10,26.0,1
79723881,13000.0,30,2012,11,10,5,2012,10,11,3,23,22,10,109,42.0,1
786626223,7000.0,37,2012,3,13,1,2012,2,5,6,17,22,6,55,30.0,0
2105575421,10000.0,30,2012,4,2,0,2012,3,3,5,18,22,6,129,39.0,1
1703724929,11798.17,30,2017,10,29,6,2017,9,29,4,17,9,13,67,15.0,0
494990920,1000.0,30,2013,12,4,2,2013,11,4,0,13,22,8,136,47.0,0
931136904,1500.0,30,2017,3,15,2,2017,2,13,0,18,22,4,113,20.0,0
742662016,400000.0,60,2015,5,24,6,2015,3,25,2,21,22,7,51,14.0,0
1907683694,500.0,21,2013,2,14,3,2013,1,24,3,23,22,14,141,22.0,1
1535545593,4000.0,30,2013,4,15,0,2013,3,16,5,16,22,10,75,45.0,0
296677138,136880.62,30,2016,12,14,2,2016,11,14,0,8,9,13,133,55.0,0
935283042,100000.0,45,2016,1,30,5,2015,12,16,2,5,22,6,39,16.0,0
1860213248,129738.71,30,2016,9,21,2,2016,8,22,0,20,9,6,39,33.0,0
1381080605,36000.0,30,2012,7,23,0,2012,6,23,5,8,22,10,125,9.0,0
1290519288,10000.0,30,2016,9,21,2,2016,8,22,0,16,22,4,113,48.0,1
1273688103,978326.31,30,2015,1,28,2,2014,12,29,0,23,9,10,90,47.0,0
1379732506,782.34,14,2015,9,15,1,2015,9,1,1,0,9,4,113,51.0,1
1000104688,15313.04,30,2014,12,14,6,2014,11,14,4,18,3,6,153,19.0,1
1506579669,20000.0,33,2016,8,25,3,2016,7,23,5,23,22,13,132,38.0,1
1892722879,8000.0,30,2015,3,12,3,2015,2,10,1,23,22,13,149,37.0,1
1180958909,10000.0,30,2014,12,7,6,2014,11,7,4,16,22,8,136,56.0,1
1393282649,1000.0,62,2010,9,30,3,2010,7,30,4,23,22,6,129,29.0,0
1158784059,30000.0,40,2017,8,5,5,2017,6,26,0,23,22,10,109,46.0,0
807628947,2500.0,46,2011,4,8,4,2011,2,21,0,20,22,10,72,31.0,1
1664822363,2000000.0,31,2016,5,9,0,2016,4,8,4,1,22,6,40,58.0,0
982553401,1200.0,30,2012,3,16,4,2012,2,15,2,6,22,10,125,29.0,1
911063272,20000.0,30,2013,5,24,4,2013,4,24,2,16,22,10,90,44.0,0
1090989143,1000.0,24,2016,6,20,0,2016,5,27,4,20,22,8,136,26.0,1
1007512031,5000.0,54,2017,2,15,2,2016,12,23,4,22,22,13,67,54.0,0
220560932,2800000.0,58,2015,6,14,6,2015,4,17,4,18,22,14,134,48.0,0
1977749517,100.0,7,2015,3,7,5,2015,2,28,5,18,22,8,88,14.0,0
1019862001,1016.69,30,2017,9,17,6,2017,8,18,4,19,11,7,123,31.0,0
1315798241,10350.0,30,2016,2,29,0,2016,1,30,5,11,22,7,51,30.0,1
735908151,2500.0,60,2012,8,21,1,2012,6,22,4,1,22,5,52,40.0,0
540558294,50000.0,27,2016,2,2,1,2016,1,6,2,21,22,7,123,21.0,0
1441558602,10000.0,45,2011,5,27,4,2011,4,12,1,21,22,6,93,17.0,0
1465666981,250.0,33,2017,4,23,6,2017,3,21,1,22,22,0,70,22.0,0
89760526,9800.0,31,2017,4,14,4,2017,3,14,1,14,22,4,113,39.0,1
663911510,8000.0,37,2017,9,15,4,2017,8,9,2,16,22,13,151,58.0,0
713928553,1350.0,16,2017,8,4,4,2017,7,19,2,17,22,5,2,42.0,1
12200518,10000.0,25,2014,3,6,3,2014,2,9,6,21,22,6,129,30.0,1
1928682955,4797.44,30,2017,1,11,2,2016,12,12,0,16,7,13,8,36.0,0
1035624715,12555.0,23,2013,12,5,3,2013,11,12,1,1,22,12,54,53.0,0
1695833543,25000.0,30,2015,4,20,0,2015,3,21,5,6,22,4,113,52.0,0
1158676618,11000.0,25,2013,9,17,1,2013,8,23,4,20,22,6,39,25.0,0
428585597,250.0,5,2016,4,5,1,2016,3,31,3,21,22,13,138,24.0,1
1091170592,7500.0,30,2014,9,20,5,2014,8,21,3,1,22,0,10,25.0,0
1469067236,558.0,30,2015,10,1,3,2015,9,1,1,9,17,10,68,16.0,0
1194449879,150000.0,60,2015,5,14,3,2015,3,15,6,16,22,6,39,58.0,1
2024161611,2000.0,35,2011,12,5,0,2011,10,31,0,6,22,3,36,34.0,1
1808330449,14000.0,40,2013,10,30,2,2013,9,20,4,20,22,5,52,29.0,0
1056721748,1500.0,90,2011,8,13,5,2011,5,15,6,16,22,7,58,48.0,0
565817111,33948.65,60,2017,2,21,1,2016,12,23,4,10,12,5,2,48.0,0
926621421,8000.0,30,2012,5,26,5,2012,4,26,3,23,22,6,129,13.0,1
515926705,7000.0,30,2014,5,8,3,2014,4,8,1,14,22,6,129,59.0,1
224995548,6656.75,60,2017,9,26,1,2017,7,28,4,11,1,11,104,28.0,1
1573869584,2500.0,30,2014,6,14,5,2014,5,15,3,17,22,12,19,18.0,1
355632398,750.98,30,2016,9,13,1,2016,8,14,6,21,1,1,66,29.0,1
1998604691,1200.0,30,2010,11,16,1,2010,10,17,6,5,22,10,125,48.0,0
857847130,5000.0,35,2015,3,1,6,2015,1,25,6,3,22,13,131,41.0,1
474694524,100.0,20,2015,2,3,1,2015,1,14,2,4,22,7,58,60.0,0
1353238599,3500.0,40,2013,3,19,1,2013,2,7,3,18,22,10,90,44.0,1
1856184521,25000.0,35,2015,4,30,3,2015,3,26,3,21,22,6,129,35.0,0
438546571,5250.0,31,2017,6,8,3,2017,5,8,0,18,22,5,7,21.0,0
1782202695,16000.0,30,2015,4,21,1,2015,3,22,6,15,22,7,51,18.0,0
10858233,7000.0,15,2017,1,21,5,2017,1,6,4,4,22,2,32,13.0,1
1947250956,9325.0,45,2012,3,20,1,2012,2,4,5,4,22,6,153,28.0,0
1990740797,500.0,30,2012,5,30,2,2012,4,30,0,21,22,1,26,48.0,1
900408347,1200.0,30,2016,4,13,2,2016,3,14,0,19,22,12,1,40.0,0
1823067095,3000.0,30,2015,12,11,4,2015,11,11,2,0,22,6,153,44.0,0
1774787208,171.2,4,2014,7,11,4,2014,7,7,0,23,9,0,98,19.0,1
317544849,5000.0,60,2016,1,22,4,2015,11,23,0,14,22,12,54,27.0,0
612556457,37500.0,30,2015,4,29,2,2015,3,30,0,3,22,7,123,17.0,0
348330091,50000.0,40,2012,9,9,6,2012,7,31,1,4,22,6,55,13.0,0
249705462,65.0,30,2014,8,17,6,2014,7,18,4,0,22,0,70,16.0,0
46396543,25000.0,30,2014,1,1,2,2013,12,2,0,23,22,12,19,59.0,0
690588316,75000.0,60,2015,1,26,0,2014,11,27,3,3,22,4,113,46.0,0
370594862,3000.0,30,2017,12,27,2,2017,11,27,0,16,22,5,7,47.0,0
726073552,5000.0,60,2011,11,26,5,2011,9,27,1,0,22,7,58,46.0,0
1638991079,5000.0,55,2010,11,8,0,2010,9,14,1,0,22,3,36,66.0,1
678198213,10401.12,60,2016,10,14,4,2016,8,15,0,9,9,1,66,34.0,0
561405070,15000.0,27,2015,10,6,1,2015,9,9,2,23,22,9,151,46.0,1
1145930764,2500.0,48,2011,8,12,4,2011,6,25,5,1,22,0,98,22.0,1
1974020534,20000.0,30,2013,10,9,2,2013,9,9,0,11,22,8,148,24.0,0
65045132,19073.43,33,2016,8,1,0,2016,6,29,2,14,9,7,27,18.0,0
767386767,2500.0,54,2015,4,13,0,2015,2,18,2,19,22,3,99,58.0,1
906190316,60000.0,60,2011,10,12,2,2011,8,13,5,15,22,6,39,24.0,0
1751717244,3000.0,30,2015,7,16,3,2015,6,16,1,7,22,8,148,16.0,0
1716886083,7169.1,30,2014,2,27,3,2014,1,28,1,1,1,6,39,17.0,0
1343028833,7279.72,60,2016,1,3,6,2015,11,4,2,7,6,13,8,40.0,0
1673803220,5162.96,40,2015,11,24,1,2015,10,15,3,19,20,0,87,23.0,0
538605042,25000.0,28,2017,9,17,6,2017,8,20,6,21,22,11,105,60.0,0
1570716672,2500.0,60,2012,7,31,1,2012,6,1,4,14,22,10,156,43.0,1
1611993829,18000.0,31,2015,4,20,0,2015,3,20,4,7,22,6,69,45.0,1
1570821826,5000.0,45,2015,7,1,2,2015,5,17,6,3,22,0,98,59.0,1
528845332,2500.0,20,2014,12,28,6,2014,12,8,0,15,22,12,19,51.0,0
1544285588,20000.0,30,2013,5,23,3,2013,4,23,1,0,22,1,26,29.0,1
344728269,5000.0,60,2012,12,2,6,2012,10,3,2,3,22,10,125,23.0,0
246910475,24924.29,30,2017,2,9,3,2017,1,10,1,13,9,5,52,57.0,0
93642619,309.05,30,2014,11,30,6,2014,10,31,4,17,17,8,62,21.0,0
1273700413,4000.0,30,2014,12,26,4,2014,11,26,2,17,22,0,28,14.0,0
894652833,7691.6,30,2013,5,6,0,2013,4,6,5,16,9,7,58,59.0,0
1266152144,100000.0,41,2018,1,1,0,2017,11,21,1,22,22,7,51,26.0,1
667926084,2000.0,22,2012,4,26,3,2012,4,4,2,23,22,3,36,35.0,1
373542777,7500.0,30,2013,7,11,3,2013,6,11,1,23,22,0,70,57.0,0
1434514813,10000.0,30,2012,10,27,5,2012,9,27,3,16,22,10,109,33.0,1
1043681137,25000.0,30,2013,11,21,3,2013,10,22,1,16,22,6,39,28.0,0
1828722963,563.0,29,2013,12,3,1,2013,11,4,0,7,22,0,87,30.0,1
762442858,3000.0,60,2011,11,17,3,2011,9,18,6,20,22,12,19,46.0,1
176750149,9350.0,34,2011,10,13,3,2011,9,9,4,19,22,6,93,39.0,1
156255182,7000.0,32,2010,3,8,0,2010,2,4,3,17,22,12,95,26.0,0
833334580,20000.0,30,2014,7,23,2,2014,6,23,0,14,22,13,8,28.0,0
730964293,7500.0,21,2014,5,16,4,2014,4,25,4,23,22,6,5,26.0,0
1909857375,5200.0,60,2011,7,7,3,2011,5,8,6,19,22,12,115,26.0,0
1325036355,8000.0,50,2010,3,20,5,2010,1,29,4,20,22,0,70,64.0,0
1300878287,500.0,30,2014,10,17,4,2014,9,17,2,22,22,6,69,43.0,0
396268124,45000.0,40,2017,6,21,2,2017,5,12,4,3,22,13,8,13.0,0
1523027206,2000.0,30,2012,5,3,3,2012,4,3,1,22,22,6,129,20.0,0
987507745,8000.0,38,2015,7,24,4,2015,6,16,1,20,22,6,5,37.0,0
1123218745,135000.0,30,2015,5,6,2,2015,4,6,0,12,22,4,113,28.0,0
812459704,3500.0,39,2016,5,16,0,2016,4,7,3,19,22,8,136,36.0,1
1308003340,40000.0,30,2013,7,4,3,2013,6,4,1,20,22,10,90,39.0,0
1162467311,10000.0,14,2015,1,10,5,2014,12,27,5,2,22,9,111,14.0,0
1623025963,1500.0,41,2010,9,5,6,2010,7,26,0,9,22,14,141,13.0,0
1646795857,5368.49,30,2017,3,12,6,2017,2,10,4,23,5,10,109,25.0,0
831015077,9000.0,30,2017,9,25,0,2017,8,26,5,1,22,4,113,38.0,0
1196449464,4871.61,30,2016,11,24,3,2016,10,25,1,19,20,4,113,39.0,0
1915595758,99990.0,30,2013,11,15,4,2013,10,16,2,22,22,6,55,59.0,0
1102988104,200.0,30,2016,5,12,3,2016,4,12,1,4,22,8,88,18.0,1
1544961662,100000.0,33,2016,3,20,6,2016,2,16,1,20,22,8,136,53.0,1
846340453,1000.0,30,2011,2,14,0,2011,1,15,5,1,22,6,55,23.0,1
1632221201,150.0,5,2015,5,11,0,2015,5,6,2,3,22,12,95,21.0,1
1837589119,35000.0,30,2012,8,29,2,2012,7,30,0,19,22,6,129,53.0,0
528609518,2300.0,30,2014,4,5,5,2014,3,6,3,0,22,6,153,30.0,1
786800884,10000.0,30,2015,2,5,3,2015,1,6,1,19,22,12,95,59.0,1
88288804,10000.0,33,2014,8,23,5,2014,7,21,0,19,22,6,93,13.0,1
491334176,30000.0,30,2013,3,22,4,2013,2,20,2,4,22,4,37,42.0,1
1706346977,10768.45,40,2017,7,8,5,2017,5,29,0,18,9,6,5,20.0,1
1255336593,50000.0,60,2015,7,17,4,2015,5,18,0,6,22,6,39,17.0,0
538121766,32292.09,45,2015,11,12,3,2015,9,28,0,19,7,13,8,9.0,0
1093864331,2554.89,18,2014,6,23,0,2014,6,5,3,12,9,4,9,56.0,1
998261287,5000.0,45,2014,4,12,5,2014,2,26,2,20,22,6,55,44.0,1
1242450050,1800.0,21,2016,8,27,5,2016,8,6,5,0,22,12,15,31.0,1
1741908932,65000.0,19,2017,8,17,3,2017,7,29,5,18,22,6,39,33.0,0
756153873,1000.0,30,2015,3,25,2,2015,2,23,0,22,22,7,41,34.0,0
465782861,8600.0,30,2012,6,3,6,2012,5,4,4,21,22,5,52,24.0,1
127296735,500.0,34,2016,7,11,0,2016,6,7,1,20,22,4,65,33.0,1
1358876302,4500.0,30,2011,10,24,0,2011,9,24,5,14,22,0,114,49.0,1
100011318,50000.0,30,2017,5,3,2,2017,4,3,0,17,22,6,5,29.0,1
627793277,6000.0,35,2012,6,25,0,2012,5,21,0,1,22,12,95,58.0,1
1283802259,5000.0,24,2012,3,2,4,2012,2,7,1,5,22,10,42,47.0,1
296394358,10000.0,30,2016,3,1,1,2016,1,31,6,2,22,6,69,10.0,0
1765172382,20000.0,30,2014,4,23,2,2014,3,24,0,19,22,8,148,60.0,0
1137184619,400.0,26,2012,3,9,4,2012,2,12,6,23,22,10,75,59.0,1
1178741204,40000.0,30,2013,10,10,3,2013,9,10,1,19,22,6,55,59.0,1
1565407187,1000.0,30,2016,4,1,4,2016,3,2,2,17,22,0,10,27.0,0
1926824308,794362.3,30,2016,5,13,4,2016,4,13,2,15,12,10,90,19.0,0
792101614,10000.0,30,2013,1,31,3,2013,1,1,1,8,22,10,68,39.0,0
1051927628,1000.0,30,2015,4,20,0,2015,3,21,5,11,22,12,108,54.0,1
666609915,4590.0,30,2017,2,3,4,2017,1,4,2,16,22,4,113,46.0,0
1869674158,500.0,92,2011,6,22,2,2011,3,22,1,23,22,6,55,8.0,1
122936538,42500.0,20,2012,4,26,3,2012,4,6,4,12,22,12,11,57.0,0
2117537580,1000.0,35,2013,10,31,3,2013,9,26,3,4,22,6,39,38.0,0
1789735141,8134.98,30,2013,12,8,6,2013,11,8,4,21,9,14,141,40.0,1
1739981837,5000.0,30,2013,9,6,4,2013,8,7,2,19,22,10,125,50.0,0
257069945,53150.21,30,2017,4,5,2,2017,3,6,0,20,12,13,67,27.0,0
854826765,5500.0,30,2016,4,10,6,2016,3,11,4,4,22,9,77,13.0,0
1211960124,3950.0,30,2011,12,12,0,2011,11,12,5,1,22,1,26,48.0,1
218491887,3000.0,30,2016,10,9,6,2016,9,9,4,20,22,14,134,15.0,1
1898616833,2087.79,28,2016,12,16,4,2016,11,18,4,11,2,11,104,24.0,0
1385342085,2000.0,30,2016,5,21,5,2016,4,21,3,1,22,5,7,31.0,0
1522709226,92000.0,30,2012,10,25,3,2012,9,25,1,14,22,4,113,59.0,0
1840089775,4000.0,30,2013,11,9,5,2013,10,10,3,19,22,12,54,55.0,0
94998312,5200.0,21,2013,10,26,5,2013,10,5,5,0,22,8,136,20.0,0
497247529,500.0,14,2012,7,31,1,2012,7,17,1,19,22,10,125,48.0,1
2099411705,46996.9,10,2014,6,20,4,2014,6,10,1,0,1,13,131,20.0,0
2117950731,8000.0,30,2017,10,6,4,2017,9,6,2,0,22,5,2,19.0,0
7248534,25000.0,45,2017,12,5,1,2017,10,21,5,1,22,4,113,11.0,0
728499289,45000.0,30,2015,8,9,6,2015,7,10,4,23,22,4,113,52.0,0
878895429,5000.0,31,2013,7,12,4,2013,6,11,1,21,22,5,52,36.0,0
430232325,60000.0,30,2014,7,9,2,2014,6,9,0,14,22,4,113,47.0,1
1616495005,15.53,20,2016,4,10,6,2016,3,21,0,17,3,2,32,23.0,1
1442109287,3000.0,30,2015,5,14,3,2015,4,14,1,4,22,2,32,15.0,0
1038021224,1493.76,60,2016,10,25,1,2016,8,26,4,13,3,10,125,16.0,1
54941070,25000.0,45,2013,12,22,6,2013,11,7,3,20,22,12,115,55.0,0
1823811701,4000.0,30,2016,10,23,6,2016,9,23,4,1,22,2,32,17.0,0
566403098,137500.0,34,2015,8,18,1,2015,7,15,2,18,22,6,39,47.0,1
743765865,29500.0,32,2012,10,7,6,2012,9,5,2,1,22,6,39,56.0,0
1056888054,20000.0,27,2012,6,25,0,2012,5,29,1,19,22,10,72,27.0,1
2053357889,14000.0,30,2015,12,18,4,2015,11,18,2,23,22,12,54,16.0,0
664649569,4555.26,30,2015,3,6,4,2015,2,4,2,23,9,10,23,37.0,1
1273993684,6500.0,30,2016,12,14,2,2016,11,14,0,20,22,4,113,53.0,1
147985260,3000.0,24,2017,7,31,0,2017,7,7,4,22,22,2,154,12.0,1
2060017834,250.0,30,2014,8,20,2,2014,7,21,0,21,22,2,32,22.0,0
39632943,6500.0,31,2017,8,28,0,2017,7,28,4,23,22,12,54,15.0,1
1326219371,2500.0,46,2014,2,10,0,2013,12,26,3,20,22,10,68,53.0,0
1683196455,2200.0,60,2016,8,7,6,2016,6,8,2,1,22,1,26,11.0,0
125198172,5000.0,33,2013,12,15,6,2013,11,12,1,19,22,12,54,58.0,1
689641973,206000.0,6,2012,8,1,2,2012,7,26,3,2,22,0,98,51.0,0
1064062178,3000.0,53,2012,8,5,6,2012,6,13,2,23,22,10,30,54.0,1
1128818483,2000.0,31,2015,3,5,3,2015,2,2,0,21,22,0,87,60.0,1
1537674440,7000.0,30,2013,8,17,5,2013,7,18,3,17,22,8,148,29.0,0
1502155574,21000.0,22,2014,9,26,4,2014,9,4,3,19,22,4,65,49.0,1
1418434566,45000.0,30,2017,11,9,3,2017,10,10,1,18,22,13,8,60.0,0
1065635730,18000.0,30,2011,1,21,4,2010,12,22,2,20,22,11,104,21.0,0
1831380561,1200.0,30,2014,6,6,4,2014,5,7,2,1,22,10,42,42.0,1
276866415,1000.0,30,2014,8,10,6,2014,7,11,4,1,22,12,19,48.0,0
1669029245,3500.0,30,2015,12,31,3,2015,12,1,1,18,22,13,138,47.0,0
1466504542,140.0,35,2015,3,30,0,2015,2,23,0,23,22,11,104,26.0,0
1494191159,3000.0,35,2012,6,1,4,2012,4,27,4,5,22,8,62,16.0,0
168519678,4700.0,34,2015,5,12,1,2015,4,8,2,12,22,12,120,29.0,1
2126987854,10000.0,30,2015,5,2,5,2015,4,2,3,4,22,7,51,25.0,1
1743164259,3822.05,59,2015,8,2,6,2015,6,4,3,4,3,5,2,53.0,0
1708330107,5000.0,37,2013,9,1,6,2013,7,26,4,21,22,12,115,25.0,1
1849501288,15000.0,30,2012,8,16,3,2012,7,17,1,22,22,13,138,42.0,0
